"dB20(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:tt,s05mixdtssa01v12.scs:captypical) X","dB20(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:tt,s05mixdtssa01v12.scs:captypical) Y","dB20(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:ss,s05mixdtssa01v12.scs:capslow) X","dB20(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:ss,s05mixdtssa01v12.scs:capslow) Y","dB20(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:ff,s05mixdtssa01v12.scs:capfast) X","dB20(VF("/COLUMN_AMP_VOUT_ac")) (modelFiles=s05mixdtssa01v12.scs:ff,s05mixdtssa01v12.scs:capfast) Y"
1,39.35707511459036,1,40.82679172127858,1,37.89454444802682
1.513561248436208,39.35707511409601,1.513561248436208,40.82679171833889,1.513561248436208,37.89454444790196
2.290867652767773,39.3570751129635,2.290867652767773,40.82679171160446,2.290867652767773,37.89454444761589
3.467368504525317,39.35707511036911,3.467368504525317,40.82679169617686,3.467368504525317,37.89454444696057
5.248074602497726,39.35707510442572,5.248074602497726,40.826791660834,5.248074602497726,37.8945444454593
7.943282347242816,39.35707509081013,7.943282347242816,40.82679157986828,7.943282347242816,37.89454444202007
12.02264434617413,39.35707505961864,12.02264434617413,40.82679139438639,12.02264434617413,37.89454443414122
18.19700858609984,39.35707498816314,18.19700858609984,40.82679096947226,18.19700858609984,37.89454441609194
27.54228703338167,39.35707482446795,27.54228703338167,40.82678999605031,27.54228703338167,37.89454437474326
41.68693834703355,39.35707444946394,41.68693834703355,40.82678776607018,41.68693834703355,37.89454428001907
63.09573444801934,39.35707359037956,63.09573444801934,40.82678265748539,63.09573444801934,37.89454406301841
95.49925860214361,39.35707162233162,95.49925860214361,40.82677095441639,95.49925860214361,37.89454356589854
144.5439770745928,39.35706711379763,144.5439770745928,40.82674414435287,144.5439770745928,37.8945424270631
218.7761623949553,39.35705678536066,218.7761623949553,40.82668272667016,218.7761623949553,37.89453981814293
331.1311214825912,39.35703312437126,331.1311214825912,40.8265420301643,331.1311214825912,37.89453384145804
501.1872336272725,39.35697892066341,501.1872336272725,40.82621973028593,501.1872336272725,37.89452014969502
758.577575029184,39.35685474969996,758.577575029184,40.82548147414781,758.577575029184,37.89448878384168
1148.153621496883,39.35657030387715,1148.153621496883,40.8237907003625,1148.153621496883,37.89441692968092
1737.800828749376,39.35591874656529,1737.800828749376,40.81991984301192,1737.800828749376,37.89425232581142
2630.267991895383,39.35442648443999,2630.267991895383,40.81106521605197,2630.267991895383,37.89387526376223
3981.071705534974,39.35100984662312,3981.071705534974,40.7908482916914,3981.071705534974,37.89301158850066
6025.59586074358,39.34319292834485,6025.59586074358,40.74488601430917,6025.59586074358,37.8910336731679
9120.108393559101,39.32533841650396,9120.108393559101,40.64139235796112,9120.108393559101,37.88650594032053
13803.84264602886,39.28471148805238,13803.84264602886,40.41321373795126,13803.84264602886,37.87615135005769
20892.96130854041,39.19305284209135,20892.96130854041,39.93172761281869,20892.96130854041,37.85252346010005
31622.77660168381,38.99011327682219,31622.77660168381,38.99624221410045,31622.77660168381,37.79887716778849
47863.00923226386,38.55821495621192,47863.00923226386,37.40134329453089,47863.00923226386,37.67843462462193
72443.59600749904,37.70622952107757,72443.59600749904,35.08812366845587,72443.59600749904,37.41455274405413
109647.8196143186,36.22153575730636,109647.8196143186,32.20142570698398,109647.8196143186,36.86467460849111
165958.6907437562,34.01671352927585,165958.6907437562,28.96546422803629,165958.6907437562,35.81942177285481
251188.6431509582,31.21535687287799,251188.6431509582,25.56215340413879,251188.6431509582,34.09146475704891
380189.3963205615,28.04967497860807,380189.3963205615,22.11429994972533,380189.3963205615,31.66804024255807
575439.9373371573,24.73252360714077,575439.9373371573,18.72336681712557,575439.9373371573,28.73319180792013
870963.5899560812,21.43743511439173,870963.5899560812,15.51620303384006,870963.5899560812,25.53383412584054
1318256.738556408,18.34387005439815,1318256.738556408,12.67584594444673,1318256.738556408,22.29050528287201
1995262.314968881,15.67014214459222,1995262.314968881,10.40363346990941,1995262.314968881,19.21302603071896
3019951.720402019,13.61625950810951,3019951.720402019,8.771727745390894,3019951.720402019,16.53627775006046
4570881.896148754,12.20967279739166,4570881.896148754,7.597715494626915,4570881.896148754,14.47465156793106
6918309.709189371,11.23206040730397,6918309.709189371,6.511151320140784,6918309.709189371,13.07551383274576
10471285.48050901,10.32258351365587,10471285.48050901,5.128585165306278,10471285.48050901,12.14460755590116
15848931.92461115,9.110876217419733,15848931.92461115,3.231358475106697,15848931.92461115,11.34559971622816
23988329.19019493,7.342723929940367,23988329.19019493,0.8510931506990416,23988329.19019493,10.31835445368811
36307805.47701018,5.00102530225018,36307805.47701018,-1.900726597671093,36307805.47701018,8.768922008319343
54954087.38576252,2.24266403504671,54954087.38576252,-5.096058702053722,54954087.38576252,6.594300818656729
83176377.11026721,-0.8571725340523038,83176377.11026721,-8.981928233282614,83176377.11026721,3.903327735700556
125892541.1794169,-4.451266035133779,125892541.1794169,-13.71729991344311,125892541.1794169,0.8139857024987359
190546071.796325,-8.79103870041453,190546071.796325,-19.09106854521932,190546071.796325,-2.739142092975797
288403150.312661,-13.95886339970476,288403150.312661,-24.5966220420407,288403150.312661,-6.959757711878712
436515832.2401666,-19.64120228499075,436515832.2401666,-29.74538547257358,436515832.2401666,-11.97847679888759
660693448.007597,-25.33540523385104,660693448.007597,-33.85684834374822,660693448.007597,-17.59483871204748
1000000000,-30.54232982368021,1000000000,-36.41211969291148,1000000000,-23.35182920439086
